Annotations,Path,Manuscript,Description,label,id,saint,prophet,king
"['initiale historiee', 'lettre l', 'num texte', 'num 01, 01', 'scene biblique', 'moise', 'apparition', 'tete de dieu', 'aureole crucifere', 'nuee', 'genou en terre', 'main ouverte', 'main sur son genou', 'chapeau pointu']",1365546.jpg,"Paris, Bibl. Mazarine, 0009",dieu parlant a moise,['prophet'],['1365546'],0,1,0
"['initiale historiee', 'lettre h', 'deut texte', 'deut 10, 05', 'scene biblique', 'moise', 'hebreu', 'tables de la loi', ""arche d'alliance"", 'coffre', 'serrurerie', 'regard', 'tete tournee', 'relation par paroles', 'main sur sa poitrine', 'chapeau pointu']",1365549.jpg,"Paris, Bibl. Mazarine, 0009",moise faisant deposer les tables de la loi dans l'arche d'alliance,['prophet'],['1365549'],0,1,0
"['initiale historiee', 'lettre h', 'deut texte', 'deut 10, 05', 'scene biblique', 'moise', 'hebreu', 'tables de la loi', ""arche d'alliance"", 'coffre', 'serrurerie', 'regard', 'tete tournee', 'relation par paroles', 'main sur sa poitrine', 'chapeau pointu']",1365548.jpg,"Paris, Bibl. Mazarine, 0009",moise faisant deposer les tables de la loi dans l'arche d'alliance,['prophet'],['1365548'],0,1,0
"['initiale historiee', 'lettre f', 'reg2 texte', 'reg2 01, 15', 'scene biblique', 'david', 'couronne', 'amalecite', 'bourreau', 'coiffe', 'ordre', 'index pointe', 'peine de mort', 'decollation', 'epee', 'fourreau', 'saisie des cheveux', 'agenouille', 'mains jointes']",1365559.jpg,"Paris, Bibl. Mazarine, 0009",david faisant executer l'amalecite,['king'],['1365559'],0,0,1
"['initiale historiee', 'lettre f', 'reg2 texte', 'reg2 01, 15', 'scene biblique', 'david', 'couronne', 'amalecite', 'bourreau', 'coiffe', 'ordre', 'index pointe', 'peine de mort', 'decollation', 'epee', 'fourreau', 'saisie des cheveux', 'agenouille', 'mains jointes']",1365558.jpg,"Paris, Bibl. Mazarine, 0009",david faisant executer l'amalecite,['king'],['1365558'],0,0,1
"['initiale historiee', 'lettre e', 'reg3 texte', 'reg3 01, 03', 'scene biblique', 'david', 'alite', 'abishag', 'jeune fille', 'serviteur', 'presentation', 'accueil', 'relation par paroles', 'main ouverte', ""main sur l'epaule"", 'main sur le ventre', 'coiffe', 'coiffure', 'couchage']",1365560.jpg,"Paris, Bibl. Mazarine, 0009",david et abishag,['king'],['1365560'],0,0,1
"['initiale historiee', 'lettre b', 'registres 2', 'scene biblique', 'ps 001 texte', 'psaumes (source)', 'david', 'couronne', 'musique', 'harpe', 'assis', 'banc', 'reg1 17, 51', 'jeune homme', 'goliath', 'decollation', 'epee', 'geste des deux mains', 'geant', 'soldat', 'cotte de mailles', 'couche', 'accoude', 'bras au corps', 'masque leonin']",1365579.jpg,"Paris, Bibl. Mazarine, 0009",david jouant de la harpe - david decapitant goliath,['king'],['1365579'],0,0,1
"['initiale historiee', 'lettre b', 'registres 2', 'scene biblique', 'ps 001 texte', 'psaumes (source)', 'david', 'couronne', 'musique', 'harpe', 'assis', 'banc', 'reg1 17, 51', 'jeune homme', 'goliath', 'decollation', 'epee', 'geste des deux mains', 'geant', 'soldat', 'cotte de mailles', 'couche', 'accoude', 'bras au corps', 'masque leonin']",1365578.jpg,"Paris, Bibl. Mazarine, 0009",david jouant de la harpe - david decapitant goliath,['king'],['1365578'],0,0,1
"['initiale historiee', 'lettre d', 'ps 026 (27) texte', 'ps 038 (39), 02', 'sujet impropre', 'scene biblique', 'david', 'couronne', 'designation', 'index pointe', 'bouche', 'assis', 'main sur sa cuisse', 'yeux leves', 'apparition', 'tete de dieu', 'aureole crucifere']",1365580.jpg,"Paris, Bibl. Mazarine, 0009",david designant sa bouche,['king'],['1365580'],0,0,1
"['initiale historiee', 'lettre d', 'ps 038 (39) texte', 'scene biblique', 'sujet impropre', 'contamination thematique', 'samuel', 'david', 'sacre', 'onction', 'couronne', 'recipient divers', 'verser', ""main sur l'epaule"", 'de trois-quarts', 'assis', 'banc', 'tete inclinee', 'main sur sa poitrine']",1365581.jpg,"Paris, Bibl. Mazarine, 0009",onction de david par samuel (a preciser),['king'],['1365581'],0,0,1
"['initiale historiee', 'lettre s', 'ps 068 (69) texte', 'ps 068 (69), 02-03', 'scene biblique', 'registres 2', 'dieu biblique', 'aureole crucifere', 'en buste', 'de trois-quarts', 'bras ecartes', 'benissant', 'index et majeur pointes', 'globe', 'david', 'couronne', 'main ouverte', 'nu', 'dans les eaux', 'hydrographie']",1365584.jpg,"Paris, Bibl. Mazarine, 0009",david dans les eaux du desespoir,['king'],['1365584'],0,0,1
"['initiale historiee', 'lettre c', ""erreur d'initiale"", 'ps 080 (81) texte', 'ps 080 (81), 03-04', 'scene biblique', 'david', 'couronne', 'assis', 'musique', 'clochettes', 'accessoire de musique', 'marteau', 'anneau']",1365585.jpg,"Paris, Bibl. Mazarine, 0009",david jouant des clochettes,['king'],['1365585'],0,0,1
"['initiale historiee', 'lettre u', 'eccl texte', 'ecclesiaste (source)', 'scene biblique', 'salomon', 'couronne', 'enseignement', 'enseignant', 'index pointe', 'assis', 'homme', 'expression du visage', 'se detourner', 'refus', 'main sur sa cuisse', 'main sur sa poitrine', 'opposition thematique', 'stature']",1365593.jpg,"Paris, Bibl. Mazarine, 0009",salomon enseignant la vanite des choses,['king'],['1365593'],0,0,1
"['initiale historiee', 'lettre u', 'eccl texte', 'ecclesiaste (source)', 'scene biblique', 'salomon', 'couronne', 'enseignement', 'enseignant', 'index pointe', 'assis', 'homme', 'expression du visage', 'se detourner', 'refus', 'main sur sa cuisse', 'main sur sa poitrine', 'opposition thematique', 'stature']",1365591.jpg,"Paris, Bibl. Mazarine, 0009",salomon enseignant la vanite des choses,['king'],['1365591'],0,0,1
"['initiale historiee', 'lettre d', 'sap texte', 'sagesse (source)', 'scene biblique', 'salomon', 'couronne', 'remise', 'epee', 'symbole', 'justice', 'regard', 'assis', 'main sur sa cuisse', 'soldat', 'genou flechi', 'cotte de mailles', 'ecu', 'armoiries']",1365596.jpg,"Paris, Bibl. Mazarine, 0009",salomon remettant l'epee a un chevalier,['king'],['1365596'],0,0,1
"['initiale historiee', 'lettre d', 'sap texte', 'sagesse (source)', 'scene biblique', 'salomon', 'couronne', 'remise', 'epee', 'symbole', 'justice', 'regard', 'assis', 'main sur sa cuisse', 'soldat', 'genou flechi', 'cotte de mailles', 'ecu', 'armoiries']",1365595.jpg,"Paris, Bibl. Mazarine, 0009",salomon remettant l'epee a un chevalier,['king'],['1365595'],0,0,1
"['initiale historiee', 'lettre u', 'is texte', 'source apocryphe', 'scene biblique', 'isaie', 'martyre', 'peine de mort', 'mort par le fer', 'sciage', 'scie', 'nudite', 'torse', 'linge de corps', 'poignets croises', 'bras position', 'agenouille', 'tete tournee', 'bourreau', 'geste des deux mains']",1365600.jpg,"Paris, Bibl. Mazarine, 0009",martyre d'isaie,['prophet'],['1365600'],0,1,0
"['initiale historiee', 'lettre u', 'is texte', 'source apocryphe', 'scene biblique', 'isaie', 'martyre', 'peine de mort', 'mort par le fer', 'sciage', 'scie', 'nudite', 'torse', 'linge de corps', 'poignets croises', 'bras position', 'agenouille', 'tete tournee', 'bourreau', 'geste des deux mains']",1365599.jpg,"Paris, Bibl. Mazarine, 0009",martyre d'isaie,['prophet'],['1365599'],0,1,0
"['initiale historiee', 'lettre u', 'jer texte', 'jeremie (source)', 'scene biblique', 'jeremie', 'assis', 'main sur sa cuisse', 'regard', 'jerusalem', 'ville', 'porte de ville', 'rempart', 'tour', 'toit']",1365602.jpg,"Paris, Bibl. Mazarine, 0009",jeremie se lamentant sur jerusalem,['prophet'],['1365602'],0,1,0
"['initiale historiee', 'lettre u', 'jer texte', 'jeremie (source)', 'scene biblique', 'jeremie', 'assis', 'main sur sa cuisse', 'regard', 'jerusalem', 'ville', 'porte de ville', 'rempart', 'tour', 'toit']",1365601.jpg,"Paris, Bibl. Mazarine, 0009",jeremie se lamentant sur jerusalem,['prophet'],['1365601'],0,1,0
"['initiale historiee', 'lettre q', 'lam texte', 'lamentations (source)', 'figure biblique', 'jeremie', 'assis', 'banc', 'main sur sa poitrine', 'tete inclinee']",1365603.jpg,"Paris, Bibl. Mazarine, 0009",lamentations de jeremie,['prophet'],['1365603'],0,1,0
"['initiale historiee', 'lettre q', 'lam 05 texte', 'lamentations (source)', 'figure biblique', 'jeremie', 'assis', 'banc', 'main sur sa cuisse', 'main ouverte']",1365605.jpg,"Paris, Bibl. Mazarine, 0009",lamentations de jeremie,['prophet'],['1365605'],0,1,0
"['initiale historiee', 'lettre q', 'lam 05 texte', 'lamentations (source)', 'figure biblique', 'jeremie', 'assis', 'banc', 'main sur sa cuisse', 'main ouverte']",1365604.jpg,"Paris, Bibl. Mazarine, 0009",lamentations de jeremie,['prophet'],['1365604'],0,1,0
"['initiale historiee', 'lettre e', 'ez texte', 'ez 01, 10', 'registres 2', 'scene biblique', 'ezechiel', 'alite', 'couchage', 'bras au corps', 'yeux leves', 'vision', 'tetramorphe (le)', 'aureole', 'nuee']",1365608.jpg,"Paris, Bibl. Mazarine, 0009",premiere vision d'ezechiel,['prophet'],['1365608'],0,1,0
"['initiale historiee', 'lettre e', 'ez texte', 'ez 01, 10', 'registres 2', 'scene biblique', 'ezechiel', 'alite', 'couchage', 'bras au corps', 'yeux leves', 'vision', 'tetramorphe (le)', 'aureole', 'nuee']",1365607.jpg,"Paris, Bibl. Mazarine, 0009",premiere vision d'ezechiel,['prophet'],['1365607'],0,1,0
"['initiale historiee', 'lettre a', 'dan texte', 'dan 06, 23', 'scene biblique', 'daniel', 'aureole', 'a mi-corps', 'prodige', 'lion', ""tete d'animal"", 'relation bienveillante', 'grotte', 'relief', 'protome animal', 'mordant']",1365610.jpg,"Paris, Bibl. Mazarine, 0009",daniel dans la fosse aux lions,['prophet'],['1365610'],0,1,0
"['initiale historiee', 'lettre u', 'os texte', 'os 01, 03', 'scene biblique', 'osee', 'gomer', 'couple', 'regard', 'amour', 'accolade', ""main sur l'epaule"", 'main sur la poitrine', 'tenue de la main', 'assis', 'banc', 'coiffe']",1365612.jpg,"Paris, Bibl. Mazarine, 0009",osee et gomer,['prophet'],['1365612'],0,1,0
"['initiale historiee', 'lettre u', 'os texte', 'os 01, 03', 'scene biblique', 'osee', 'gomer', 'couple', 'regard', 'amour', 'accolade', ""main sur l'epaule"", 'main sur la poitrine', 'tenue de la main', 'assis', 'banc', 'coiffe']",1365611.jpg,"Paris, Bibl. Mazarine, 0009",osee et gomer,['prophet'],['1365611'],0,1,0
"['initiale historiee', 'lettre u', 'jo texte', 'jo 1, 01', 'scene biblique', 'joel', 'assis', 'banc', 'index pointe', 'main sur son genou', 'relation par paroles', 'yeux leves', 'regard', 'apparition', 'tete de dieu', 'nuee', 'chapeau pointu']",1365614.jpg,"Paris, Bibl. Mazarine, 0009",dieu parlant a joel,['prophet'],['1365614'],0,1,0
"['initiale historiee', 'lettre u', 'jo texte', 'jo 1, 01', 'scene biblique', 'joel', 'assis', 'banc', 'index pointe', 'main sur son genou', 'relation par paroles', 'yeux leves', 'regard', 'apparition', 'tete de dieu', 'nuee', 'chapeau pointu']",1365613.jpg,"Paris, Bibl. Mazarine, 0009",dieu parlant a joel,['prophet'],['1365613'],0,1,0
"['initiale historiee', 'lettre u', 'am texte', 'am 1, 01', 'scene biblique', 'amos', 'assis', 'index pointe', 'relation par paroles', ""garde d'animaux"", 'chevre', 'arbre', 'apparition', 'tete de dieu', 'aureole']",1365616.jpg,"Paris, Bibl. Mazarine, 0009",dieu parlant a amos,['prophet'],['1365616'],0,1,0
"['initiale historiee', 'lettre u', 'am texte', 'am 1, 01', 'scene biblique', 'amos', 'assis', 'index pointe', 'relation par paroles', ""garde d'animaux"", 'chevre', 'arbre', 'apparition', 'tete de dieu', 'aureole']",1365615.jpg,"Paris, Bibl. Mazarine, 0009",dieu parlant a amos,['prophet'],['1365615'],0,1,0
"['initiale historiee', 'lettre u', 'abd texte', 'abd 1, 01', 'scene biblique', 'abdias', 'alite', 'sommeil', 'yeux fermes', 'bras au corps', 'couchage', 'songe', 'apparition', 'tete de dieu', 'aureole crucifere', 'nuee', 'chapeau pointu']",1365618.jpg,"Paris, Bibl. Mazarine, 0009",dieu apparaissant en songe a abdias,['prophet'],['1365618'],0,1,0
"['initiale historiee', 'lettre u', 'abd texte', 'abd 1, 01', 'scene biblique', 'abdias', 'alite', 'sommeil', 'yeux fermes', 'bras au corps', 'couchage', 'songe', 'apparition', 'tete de dieu', 'aureole crucifere', 'nuee', 'chapeau pointu']",1365617.jpg,"Paris, Bibl. Mazarine, 0009",dieu apparaissant en songe a abdias,['prophet'],['1365617'],0,1,0
"['initiale historiee', 'lettre e', 'jon texte', 'jon 2, 11', 'registres 2', 'scene biblique', 'prodige', 'jonas', 'nudite', 'torse', 'linge de corps', 'bras en avant', 'monstre marin', 'gueule de monstre', 'crachant', 'hydrographie', 'ninive', 'ville', 'rempart', 'tour']",1365619.jpg,"Paris, Bibl. Mazarine, 0009",jonas rejete par le poisson devant ninive,['prophet'],['1365619'],0,1,0
"['initiale historiee', 'lettre e', 'jon texte', 'jon 2, 11', 'registres 2', 'scene biblique', 'prodige', 'jonas', 'nudite', 'torse', 'linge de corps', 'bras en avant', 'monstre marin', 'gueule de monstre', 'crachant', 'hydrographie', 'ninive', 'ville', 'rempart', 'tour']",1365620.jpg,"Paris, Bibl. Mazarine, 0009",jonas rejete par le poisson devant ninive,['prophet'],['1365620'],0,1,0
"['initiale historiee', 'lettre u', 'mich texte', 'mich 1, 01', 'figure biblique', 'michee', 'auteur', 'assis', 'banc', 'main sur son genou', 'phylactere', 'chapeau pointu']",1365622.jpg,"Paris, Bibl. Mazarine, 0009",michee,['prophet'],['1365622'],0,1,0
"['initiale historiee', 'lettre u', 'mich texte', 'mich 1, 01', 'figure biblique', 'michee', 'auteur', 'assis', 'banc', 'main sur son genou', 'phylactere', 'chapeau pointu']",1365621.jpg,"Paris, Bibl. Mazarine, 0009",michee,['prophet'],['1365621'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'nah 1, 01', 'scene biblique', 'nahum', 'douleur', 'expression du visage', 'main a sa joue', 'main sur son genou', 'chapeau pointu', 'regard', 'ninive', 'ville', 'porte de ville', 'rempart']",1365624.jpg,"Paris, Bibl. Mazarine, 0009",nahum se lamentant devant ninive,['prophet'],['1365624'],0,1,0
"['initiale historiee', 'lettre o', 'nah texte', 'nah 1, 01', 'scene biblique', 'nahum', 'douleur', 'expression du visage', 'main a sa joue', 'main sur son genou', 'chapeau pointu', 'regard', 'ninive', 'ville', 'porte de ville', 'rempart']",1365623.jpg,"Paris, Bibl. Mazarine, 0009",nahum se lamentant devant ninive,['prophet'],['1365623'],0,1,0
"['initiale historiee', 'lettre o', 'hab texte', 'dan 14, 36', 'scene biblique', 'habacuc', 'ange', 'a mi-corps', 'saisie des cheveux', 'index pointe', 'designation', 'pichet', 'aliment solide', 'piece de tissu', 'noeud']",1365625.jpg,"Paris, Bibl. Mazarine, 0009",habacuc transportant des vivres pour daniel,['prophet'],['1365625'],0,1,0
"['initiale historiee', 'lettre u', 'soph texte', 'soph 1, 01', 'figure biblique', 'sophonie', 'auteur', 'lecture', 'phylactere', 'assis', 'banc', 'chapeau pointu']",1365627.jpg,"Paris, Bibl. Mazarine, 0009",sophonie lisant,['prophet'],['1365627'],0,1,0
"['initiale historiee', 'lettre u', 'soph texte', 'soph 1, 01', 'figure biblique', 'sophonie', 'auteur', 'lecture', 'phylactere', 'assis', 'banc', 'chapeau pointu']",1365626.jpg,"Paris, Bibl. Mazarine, 0009",sophonie lisant,['prophet'],['1365626'],0,1,0
"['initiale historiee', 'lettre i', 'agg texte', 'aggee (source)', 'figure biblique', 'aggee', 'debout', 'main sur sa poitrine', 'chapeau pointu', ""pieds a l'equerre"", 'pied pose sur', 'arc trilobe', ""ornement d'architecture""]",1365629.jpg,"Paris, Bibl. Mazarine, 0009",aggee,['prophet'],['1365629'],0,1,0
"['initiale historiee', 'lettre i', 'agg texte', 'aggee (source)', 'figure biblique', 'aggee', 'debout', 'main sur sa poitrine', 'chapeau pointu', ""pieds a l'equerre"", 'pied pose sur', 'arc trilobe', ""ornement d'architecture""]",1365628.jpg,"Paris, Bibl. Mazarine, 0009",aggee,['prophet'],['1365628'],0,1,0
"['initiale historiee', 'lettre i', 'zach texte', 'zacharie (source)', 'scene biblique', 'zacharie', 'apparition', 'ange', 'aureole', 'en vol', 'nuee', 'index pointe', 'bras en avant', 'tete en bas', 'yeux leves', 'pied pose sur', 'protome animal', ""pieds a l'equerre"", 'main sur sa poitrine', 'chapeau pointu', 'arc trilobe', ""ornement d'architecture""]",1365630.jpg,"Paris, Bibl. Mazarine, 0009",ange apparaissant a zacharie,['prophet'],['1365630'],0,1,0
"['initiale historiee', 'lettre o', 'mal texte', 'mal 1, 01', 'figure biblique', 'malachie', 'auteur', 'lecture', 'phylactere', 'assis', 'banc', 'chapeau pointu']",1365631.jpg,"Paris, Bibl. Mazarine, 0009",malachie lisant,['prophet'],['1365631'],0,1,0
"['initiale historiee', 'lettre o', 'mal texte', 'mal 1, 01', 'figure biblique', 'malachie', 'auteur', 'lecture', 'phylactere', 'assis', 'banc', 'chapeau pointu']",1365632.jpg,"Paris, Bibl. Mazarine, 0009",malachie lisant,['prophet'],['1365632'],0,1,0
"['initiale historiee', 'lettre i', 'marc texte', 'figure biblique', 'saint marc', 'auteur', 'main posee sur', 'livre', 'represente en', 'diacre', 'tonsure', 'dalmatique', 'chaussure', 'debout', 'pied pose sur', ""pieds a l'equerre"", 'protome animal', 'arc trilobe', ""ornement d'architecture""]",1365644.jpg,"Paris, Bibl. Mazarine, 0009",saint marc,['saint'],['1365644'],1,0,0
"['initiale historiee', 'lettre i', 'marc texte', 'figure biblique', 'saint marc', 'auteur', 'main posee sur', 'livre', 'represente en', 'diacre', 'tonsure', 'dalmatique', 'chaussure', 'debout', 'pied pose sur', ""pieds a l'equerre"", 'protome animal', 'arc trilobe', ""ornement d'architecture""]",1365643.jpg,"Paris, Bibl. Mazarine, 0009",saint marc,['saint'],['1365643'],1,0,0
"['initiale historiee', 'lettre f', 'luc 01, 05 texte', 'luc 01, 08-20', 'scene biblique', 'saint zacharie', 'clerc', 'tonsure', 'dalmatique', 'barbe', 'agenouille', 'autel', 'linge du culte', 'geste des deux mains', 'main ouverte', 'index pointe', 'relation par paroles', 'regard', 'apparition', 'saint gabriel', 'debout']",1365647.jpg,"Paris, Bibl. Mazarine, 0009",annonce a zacharie,['prophet'],['1365647'],0,1,0
"['initiale historiee', 'lettre f', 'luc 01, 05 texte', 'luc 01, 08-20', 'scene biblique', 'saint zacharie', 'clerc', 'tonsure', 'dalmatique', 'barbe', 'agenouille', 'autel', 'linge du culte', 'geste des deux mains', 'main ouverte', 'index pointe', 'relation par paroles', 'regard', 'apparition', 'saint gabriel', 'debout']",1365646.jpg,"Paris, Bibl. Mazarine, 0009",annonce a zacharie,['prophet'],['1365646'],0,1,0
"['initiale historiee', 'lettre i', 'joh texte', 'figure biblique', 'saint jean', 'auteur', 'main posee sur', 'livre', 'represente en', 'clerc', 'tonsure', 'dalmatique', 'barbe', 'debout', 'pied pose sur', 'protome animal', 'arc trilobe']",1365649.jpg,"Paris, Bibl. Mazarine, 0009",saint jean,['saint'],['1365649'],1,0,0
"['initiale historiee', 'lettre i', 'joh texte', 'figure biblique', 'saint jean', 'auteur', 'main posee sur', 'livre', 'represente en', 'clerc', 'tonsure', 'dalmatique', 'barbe', 'debout', 'pied pose sur', 'protome animal', 'arc trilobe']",1365648.jpg,"Paris, Bibl. Mazarine, 0009",saint jean,['saint'],['1365648'],1,0,0
"['initiale historiee', 'lettre p', 'rom texte', 'figure biblique', 'saint paul', 'chauve', 'assis', 'fauteuil', 'attribut', 'epee', 'main ouverte']",1365650.jpg,"Paris, Bibl. Mazarine, 0009",saint paul,['saint'],['1365650'],1,0,0
